"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"07/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.39","0.40","100,000.00","41,000.00"
"07/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"07/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"07/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"07/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","531.00","201.78"
"07/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.50","0.00","1.00","6.25"
"07/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","1.98","2.05","96.00","196.80"
"07/02/2025","ETI","0.44","0.31","0.42","0.42","0.44","0.44","0.02","0.38","0.00","20,000.00","8,800.00"
"07/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","5,809.00","21,493.30"
"07/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.41","0.00","77.00","495.11"
"07/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","0.00","5.60","0.00","0.00"
"07/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","0.00","1.59","61.00","96.99"
"07/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"07/02/2025","MTNGH","2.75","2.50","2.75","2.75","2.75","2.75","0.00","2.71","2.75","12,332.00","33,913.00"
"07/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"07/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","0.00","0.00"
"07/02/2025","SCB","23.00","23.00","23.00","23.00","23.00","23.00","0.00","25.00","0.00","0.00","0.00"
"07/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","40.00","10.80"
"07/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","1.50","0.00","92.00","138.00"
"07/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"07/02/2025","TOTAL","13.41","13.12","13.37","13.37","13.41","13.41","0.04","13.40","0.00","2,900.00","38,889.00"
"07/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","9.00","107.28"
"07/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","38.00","741.00"
"07/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"07/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"07/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"07/02/2025","GLD","443.50","390.50","424.60","424.60","426.40","427.84","3.24","414.79","420.20","41.00","17,541.60"
"07/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"07/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"07/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"07/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"07/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"06/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.00","0.00","0.00"
"06/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"06/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"06/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"06/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"06/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","774.00","4,736.88"
"06/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"06/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.41","0.00","1,005.00","412.05"
"06/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","0.00","0.00"
"06/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"06/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","512.00","10.24"
"06/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","160.00","60.80"
"06/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.51","0.00","14.00","87.50"
"06/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","4,655.00","9,542.75"
"06/02/2025","ETI","0.42","0.31","0.42","0.42","0.42","0.42","0.00","0.41","0.00","0.00","0.00"
"06/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","621.00","2,297.70"
"06/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.43","0.00","1.00","6.43"
"06/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","0.00","0.00"
"06/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","3,608.00","5,736.72"
"06/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","1.00","5.38"
"06/02/2025","MTNGH","2.75","2.50","2.75","2.75","2.75","2.75","0.00","2.71","2.75","157,674.00","433,603.50"
"06/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"06/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","535.00","321.00"
"06/02/2025","SCB","23.00","23.00","23.00","23.00","23.00","23.00","0.00","25.00","0.00","0.00","0.00"
"06/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","211,501.00","57,105.27"
"06/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","116.00","174.00"
"06/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"06/02/2025","TOTAL","13.37","13.12","13.37","13.37","13.37","13.37","0.00","13.40","0.00","0.00","0.00"
"06/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","12.00","143.04"
"06/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","16.00","312.00"
"06/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"06/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"06/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"06/02/2025","GLD","443.50","390.50","427.00","427.00","424.60","424.60","-2.40","419.50","0.00","27,715.00","11,767,789.00"
"06/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"06/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"06/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"06/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"06/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"05/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.00","0.00","0.00"
"05/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"05/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"05/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"05/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"05/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","65.00","397.80"
"05/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"05/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.41","0.00","9.00","3.69"
"05/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"05/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"05/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","96.00","1.92"
"05/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","993.00","377.34"
"05/02/2025","EGH","6.60","6.25","6.25","6.25","6.25","6.25","0.00","6.25","0.00","424.00","2,650.00"
"05/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"05/02/2025","ETI","0.42","0.31","0.40","0.40","0.42","0.42","0.02","0.44","0.00","53,333.00","22,399.86"
"05/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","3.70","0.00","0.00","0.00"
"05/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.43","0.00","130,332.00","838,034.76"
"05/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","0.00","0.00"
"05/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","0.00","0.00"
"05/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"05/02/2025","MTNGH","2.75","2.50","2.75","2.75","2.75","2.75","0.00","2.71","2.75","67,421.00","185,407.75"
"05/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"05/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.00","0.66","13,418.00","8,050.80"
"05/02/2025","SCB","23.00","23.00","23.00","23.00","23.00","23.00","0.00","25.00","0.00","0.00","0.00"
"05/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","0.00","0.00"
"05/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","28.00","42.00"
"05/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"05/02/2025","TOTAL","13.37","13.12","13.37","13.37","13.37","13.37","0.00","13.40","0.00","0.00","0.00"
"05/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","3.00","35.76"
"05/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","411.00","8,014.50"
"05/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"05/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"05/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"05/02/2025","GLD","443.50","390.50","419.50","419.50","427.00","427.00","7.50","419.50","0.00","56.00","23,912.00"
"05/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"05/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"05/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"05/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"05/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"04/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.00","0.00","0.00"
"04/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"04/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"04/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"04/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"04/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","152.00","930.24"
"04/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"04/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.41","0.00","394,568.00","161,772.88"
"04/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.00","0.00","0.00","0.00"
"04/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"04/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"04/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.00","0.38","139.00","52.82"
"04/02/2025","EGH","6.60","6.25","6.51","6.51","6.25","6.25","-0.26","6.00","0.00","502,718.00","3,141,984.77"
"04/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","35.00","71.75"
"04/02/2025","ETI","0.40","0.31","0.40","0.40","0.40","0.40","0.00","0.41","0.00","0.00","0.00"
"04/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","0.00","3.70","11,050.00","40,885.00"
"04/02/2025","GCB","6.43","6.37","6.43","6.43","6.43","6.43","0.00","6.43","0.00","139.00","893.77"
"04/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","108.00","604.80"
"04/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","100.00","159.00"
"04/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","1.00","5.38"
"04/02/2025","MTNGH","2.75","2.50","2.75","2.75","2.75","2.75","0.00","2.71","2.75","85,985.00","236,458.75"
"04/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"04/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","5.00","3.00"
"04/02/2025","SCB","23.00","23.00","23.00","23.00","23.00","23.00","0.00","25.00","0.00","0.00","0.00"
"04/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","12.00","3.24"
"04/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","1.50","546.00","819.00"
"04/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"04/02/2025","TOTAL","13.37","13.12","13.37","13.37","13.37","13.37","0.00","13.40","0.00","5.00","67.00"
"04/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","181.00","2,157.52"
"04/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","177.00","3,451.50"
"04/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"04/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"04/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"04/02/2025","GLD","443.50","390.50","421.96","421.96","419.50","419.50","-2.46","419.50","0.00","360.00","151,020.00"
"04/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"04/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"04/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"04/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"04/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"03/02/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.20","1.00","5.73"
"03/02/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","5.00","25.30"
"03/02/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"03/02/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"03/02/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"03/02/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","239.00","1,462.68"
"03/02/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"03/02/2025","CAL","0.41","0.35","0.41","0.41","0.41","0.41","0.00","0.41","0.00","173.00","70.93"
"03/02/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"03/02/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"03/02/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"03/02/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"03/02/2025","EGH","6.60","6.50","6.60","6.60","6.50","6.51","-0.09","6.50","0.00","40,000.00","260,471.20"
"03/02/2025","EGL","2.05","1.98","2.05","2.05","2.05","2.05","0.00","2.05","0.00","0.00","0.00"
"03/02/2025","ETI","0.40","0.31","0.40","0.40","0.40","0.40","0.00","0.41","0.00","0.00","0.00"
"03/02/2025","FML","3.70","3.70","3.70","3.70","3.70","3.70","0.00","3.70","0.00","0.00","0.00"
"03/02/2025","GCB","6.43","6.37","6.41","6.41","6.41","6.43","0.02","0.00","0.00","14,375.00","92,505.73"
"03/02/2025","GGBL","5.60","5.50","5.60","5.60","5.60","5.60","0.00","5.60","5.80","0.00","0.00"
"03/02/2025","GOIL","1.59","1.52","1.59","1.59","1.59","1.59","0.00","1.59","0.00","0.00","0.00"
"03/02/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"03/02/2025","MTNGH","2.75","2.50","2.75","2.75","2.75","2.75","0.00","2.71","2.75","426,625.00","1,173,218.75"
"03/02/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"03/02/2025","RBGH","0.66","0.60","0.60","0.60","0.60","0.60","0.00","0.60","0.66","0.00","0.00"
"03/02/2025","SCB","23.00","23.00","23.00","23.00","23.00","23.00","0.00","25.00","0.00","0.00","0.00"
"03/02/2025","SIC","0.27","0.27","0.27","0.27","0.27","0.27","0.00","0.27","0.00","0.00","0.00"
"03/02/2025","SOGEGH","1.50","1.50","1.50","1.50","1.50","1.50","0.00","0.00","0.00","2,383.00","3,574.50"
"03/02/2025","TBL","0.83","0.83","0.83","0.83","0.83","0.83","0.00","0.83","0.00","0.00","0.00"
"03/02/2025","TOTAL","13.37","13.12","13.37","13.37","13.37","13.37","0.00","13.40","0.00","1.00","13.40"
"03/02/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","11.92","37.00","441.04"
"03/02/2025","UNIL","19.50","19.50","19.50","19.50","19.50","19.50","0.00","19.50","0.00","0.00","0.00"
"03/02/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"03/02/2025","CALPREF","0.29","0.29","0.29","0.29","0.29","0.29","0.00","0.29","0.00","0.00","0.00"
"03/02/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"03/02/2025","GLD","443.50","390.50","421.96","421.96","421.96","421.96","0.00","421.96","0.00","0.00","0.00"
"03/02/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"03/02/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"03/02/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.00","0.00"
"03/02/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.00","0.00"
"03/02/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"31/01/2025","ACCESS","5.72","5.20","5.72","5.72","5.72","5.72","0.00","5.73","6.20","0.00","0.00"
"31/01/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","1.00","5.06"
"31/01/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"31/01/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"31/01/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"31/01/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","377.00","2,307.24"
"31/01/2025","BOPP","25.26","25.26","25.26","25.26","25.26","25.26","0.00","26.25","0.00","0.00","0.00"
"31/01/2025","CAL","0.41","0.35","0.39","0.39","0.41","0.41","0.02","0.41","0.00","89,532.00","36,707.63"
"31/01/2025","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0.00","0.03","0.00","0.00","0.00"
"31/01/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"31/01/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
